OutageID,ResourceID,WebURL,Subject,Content,OutageStart,OutageEnd,SiteID
6296,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6296,"Stampede System Maintenance 5/14","Stampede will not be available from 8 a.m. to 7:30 p.m. (CT) on Tuesday, 14 May 2013.

System maintenance will be performed during this time.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.

""https://portal.xsede.org/help-desk"":https://portal.xsede.org/help-desk",2013-05-14T13:00:00Z,2013-05-15T00:30:00Z,tacc.teragrid.org
6288,general-user-news.xes.xsede.org,https://www.xsede.org/news/-/news/item/6288,"XSEDE Ticket System Outage","On Monday, May 20, 2013, the XSEDE ticket system will be unavailable.
During this time, we will make all of the appropriate arrangements to
transition to a new ticket system.  The outage could last as long as the
entire work day, but we hope to complete the work much more quickly than
that.

Service provider staff: If there are any tickets that can be closed in the old system before this
cut over date, please do your best to complete them.  Ideally, we would
like to minimize the number of tickets that need to live in both systems.
To be clear, all tickets which remain open in the old system will be
transferred to the new system on May 20.

Once the new system comes up, the old system will still be available for
some time, but we expect that you will be able to do all of your work from
the new system.

Should you have any questions, please let us know.

Tom Maiden
Consulting Coordinator",2013-05-20T12:00:00Z,2013-05-20T22:00:00Z,xes.xsede.org
6316,keeneland.gatech.teragrid.org,https://www.xsede.org/news/-/news/item/6316,"Keeneland maintenance extended","The scheduled maintenance for Keeneland yesterday has been extended. The login nodes are available but no jobs are running at this time. NICS will send an update when the Keeneland systems are available to run jobs.",2013-05-28T12:00:00Z,2013-05-29T17:30:00Z,gatech.teragrid.org
6312,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6312,"Stampede Extended Maintenance May 31 - June 2","Stampede will be unavailable from 8:00 p.m. (CT) on Friday, 31 May 2013, through 11:00 p.m. on Sunday, 2 June 2013.

Software maintenance and full-system testing will be performed during this time.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.

""https://portal.xsede.org/help-desk"":https://portal.xsede.org/help-desk",2013-06-01T01:00:00Z,2013-06-03T04:00:00Z,tacc.teragrid.org
6328,keeneland.gatech.teragrid.org,https://www.xsede.org/news/-/news/item/6328,"Keeneland: extended maintenance this week","Keeneland is undergoing extended maintenance this week.",2013-06-10T12:00:00Z,2013-06-13T19:00:00Z,gatech.teragrid.org
6334,data-replication-service.xes.xsede.org,https://www.xsede.org/news/-/news/item/6334,"XSEDE Ticketing System Outage","The XSEDE RT system will be down for maintenance starting at 6:30 AM on Tuesday, June 18th.  The outage should last about 30 minutes. No tickets should be submitted during the maintenance window.",2013-06-18T10:30:00Z,2013-06-18T11:00:00Z,xes.xsede.org
6345,data-supercell.psc.teragrid.org,https://www.xsede.org/news/-/news/item/6345,"Data Supercell Maintenance","The Data Supercell is currently unavailable due to emergency maintenance.",2013-06-20T17:25:00Z,2013-06-20T18:54:00Z,psc.teragrid.org
6340,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6340,"Stampede System Maintenance 6/25","Stampede will be unavailable from 7:00 am - 8:00 pm (CT) on Tuesday, June 25, 2013.

During this time, the base Linux operating system will be upgraded from CentOS 6.3 to CentOS 6.4. In addition, the corresponding Intel Xeon Phi software stack will be upgraded to the latest revision to support acceptance testing efforts underway for the Xeon Phi co-processor subsystem.

As a reminder, please recall that Stampede is the first large-scale deployment of Intel's new Xeon Phi co-processors.  The base compute system -- Dell PowerEdge nodes with Xeon E5 (Sandy Bridge) processors, NVIDIA K20 GPUs, Mellanox FDR interconnect, and Lustre file systems -- entered production operation on January 7th.  Since then, the Xeon Phi co-processor subsystem has continued to be deployed with a subset made available to users for early access development and testing. Acceptance testing for for the Xeon Phi co-processor subsystem will continue during June and July and we encourage users to contact TACC consulting with any issues encountered with the latest runtime environment. A follow on announcement will be made when the Xeon Phi subsystem has been formally accepted indicating the availability of the entire subsystem for standard production usage by users.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.

""https://portal.xsede.org/help-desk"":https://portal.xsede.org/help-desk",2013-06-25T12:00:00Z,2013-06-26T04:59:00Z,tacc.teragrid.org
6341,grid1.osg.teragrid.org,https://www.xsede.org/news/-/news/item/6341,"OSG system maintenance - Tuesday 6/25","The Open Science Grid resource will be down for maintenance beginning Tuesday, June 25th, 2013 at 13:00 UTC. We reserves 8 hours in the unlikely event that unexpected problems are encountered. There will be OS updates; reboots will be required, but users can leave jobs in the queue during the maintenance.",2013-06-25T12:00:00Z,2013-06-25T20:00:00Z,osg.teragrid.org
6343,ranch.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6343,"Ranch System Maintenance 6/25","Ranch, the TACC storage facility, will not be available from 8 a.m. to 6 p.m. (CT) on Tuesday, 25 June 2013.

System maintenance will be performed during this time.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.

""https://portal.xsede.org/help-desk"":https://portal.xsede.org/help-desk",2013-06-25T13:00:00Z,2013-06-26T12:45:00Z,tacc.teragrid.org
6347,data-supercell.psc.teragrid.org,https://www.xsede.org/news/-/news/item/6347,"Data Supercell Maintenance Wednesday, June 26","The Data Supercell will be unavailable from 8:30AM-2:00PM on Wednesday, June 26 due to scheduled maintenance.",2013-06-26T12:30:00Z,2013-06-26T18:00:00Z,psc.teragrid.org
6353,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6353,"Kraken Shutdown","Kraken has experienced some issues with the Seastar network and has been taken down for further investigation. An update will be provided when the issue is resolved.",2013-06-27T15:30:00Z,2013-06-27T07:45:00Z,nics.teragrid.org
6372,data-supercell.psc.teragrid.org,https://www.xsede.org/news/-/news/item/6372,"Data Supercell Maintenance","The Data Supercell is currently unavailable due to emergency maintenance.  We are working to return the system to service.",2013-07-09T10:00:00Z,2013-07-09T19:28:00Z,psc.teragrid.org
6370,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6370,"NICS: HPSS PM - Tuesday, 7/9, from 8 am until 1 pm","The NICS archival storage system, HPSS, will be down for preventive maintenance on Tuesday, July 9, from 8:00 am until 1:00 pm.",2013-07-09T12:00:00Z,2013-07-09T17:00:00Z,nics.teragrid.org
6371,keeneland.gatech.teragrid.org,https://www.xsede.org/news/-/news/item/6371,"GATECH: Keeneland PM - Tuesday, 7/9, from 8 am to 12 noon","Keeneland Final System (KFS) and KIDS (Keeneland Initial Delivery System) will be down for preventive maintenance on Tuesday, July 9, from 8:00 am until 12 noon.",2013-07-09T12:00:00Z,2013-07-09T16:00:00Z,gatech.teragrid.org
6375,data-supercell.psc.teragrid.org,https://www.xsede.org/news/-/news/item/6375,"Data Supercell Maintenance Thursday, July 11","Due to severe weather in the Pittsburgh area, the Data Supercell is currently unavailable.  We are working to restore the system to service.",2013-07-10T13:00:00Z,2013-07-11T22:00:00Z,psc.teragrid.org
6378,networking.xes.xsede.org,https://www.xsede.org/news/-/news/item/6378,"XSEDE Network maintenance on Wednesday 7/17/2013 between the hours of 05:00 UTC - 09:00 UTC","On Wednesday, July 17, between the hours of 05:00 UTC - 09:00 UTC,
Internet2's AL2S Network will be performing software maintenance on
the network switches that the XSEDE SP sites connect to and will
cause outages up to 10 minutes in length.  This upgrade only
effects SP - SP communications.

Traffic will failover to R&E networks such as Internet2 and NLR.",2013-07-17T04:00:00Z,2013-07-17T08:00:00Z,xes.xsede.org
6383,keeneland.gatech.teragrid.org,https://www.xsede.org/news/-/news/item/6383,"Keeneland PM","Keeneland PM",2013-07-23T12:00:00Z,2013-07-23T16:00:00Z,gatech.teragrid.org
6380,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6380,"Stampede System Maintenance 7/23","Stampede will not be available from 8 a.m. to 7:30 p.m. (CT) on Tuesday, 23 July 2013.

System maintenance will be performed during this time.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.

""https://portal.xsede.org/help-desk"":https://portal.xsede.org/help-desk",2013-07-23T13:00:00Z,2013-07-24T04:00:00Z,tacc.teragrid.org
6388,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6388,"NICS: EM Kraken, Nautilus - 7/25 from 8 am-12 noon","**Emergency Maintenance (PM)**

There will a NICS site wide network interruption tomorrow, Thursday, July 25, 2013 to replace defective network hardware. Users will be unable to connect to the following NICS resources during this time. 

Kraken: 8 am to 12 noon - Kraken will be down for hardware maintenance 

Nautilus: 8 am to 12 noon -  No jobs will be run",2013-07-25T12:00:00Z,2013-07-25T16:00:00Z,nics.teragrid.org
6389,keeneland.gatech.teragrid.org,https://www.xsede.org/news/-/news/item/6389,"GATECH: Keeneland EM - 8 am-12 noon","**Emergency Maintenance (EM)**

There will a site-wide network interruption tomorrow, Thursday, July 25, 2013 to replace defective hardware. On Keeneland, from 8 am to 12 noon, no jobs will be run during the network maintenance.",2013-07-25T12:00:00Z,2013-07-25T16:00:00Z,gatech.teragrid.org
6396,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6396,"Stampede Status 7/30","The Stampede batch queues are currently suspended while TACC staff investigate a file system issue. Users may submit jobs which will go into a pending state and will not start execution. Running jobs are not affected.

An update will be posted when the system is back in full production.

Please submit any questions you may have through the XSEDE User Portal.

https://www.xsede.org/web/xup/help-desk",2013-07-30T12:00:00Z,2013-07-31T03:00:00Z,tacc.teragrid.org
6393,keeneland.gatech.teragrid.org,https://www.xsede.org/news/-/news/item/6393,"Keeneland PM: Tuesday, July 30, 8:00am – 8:00pm","Preventive Maintenance (PM)

Keeneland PM: Tuesday, July 30, 8:00am – 8:00pm",2013-07-30T13:00:00Z,2013-07-31T03:00:00Z,gatech.teragrid.org
6400,keeneland.gatech.teragrid.org,https://www.xsede.org/news/-/news/item/6400,"NICS is currently having some network issue","NICS is currently having some network problem. Users may feel difficulties to access our machines. We are working on this issue. We will keep you updated.",2013-08-02T17:00:00Z,2013-08-03T01:00:00Z,gatech.teragrid.org
6400,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6400,"NICS is currently having some network issue","NICS is currently having some network problem. Users may feel difficulties to access our machines. We are working on this issue. We will keep you updated.",2013-08-02T17:00:00Z,2013-08-03T01:00:00Z,nics.teragrid.org
6403,mason.iu.xsede.org,https://www.xsede.org/news/-/news/item/6403,"Mason System Maintenance 08/06","Mason will be down for system maintenance from 7:00 – 19:00 EDT on Tuesday, 06 August 2013.",2013-08-06T11:00:00Z,2013-08-06T23:00:00Z,iu.teragrid.org
6406,keeneland.gatech.teragrid.org,https://www.xsede.org/news/-/news/item/6406,"Keeneland PM","Keeneland will be down for preventative maintenance from 8am - 12pm.",2013-08-06T12:00:00Z,2013-08-06T13:45:00Z,gatech.teragrid.org
6398,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6398,"Stampede System Maintenance 8/6","Stampede will not be available from 8 a.m. to 7:30 p.m. (CT) on Tuesday, 6 August 2013.

System maintenance will be performed during this time.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.

""https://portal.xsede.org/help-desk"":https://portal.xsede.org/help-desk",2013-08-06T13:00:00Z,2013-08-07T00:30:00Z,tacc.teragrid.org
6401,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6401,"NICS: HPSS extended maintenance","NICS's HPSS will be undergoing extended maintenance from Friday, August 9, 8am through Monday, August 12, 8am. During that time, HPSS will be unavailable.",2013-08-09T12:00:00Z,2013-08-12T12:00:00Z,nics.teragrid.org
6414,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6414,"Stampede Status 8/10","Users may be encountering errors when trying to access files on the Stampede $SCRATCH file system. TACC staff members are working to resolve the problem and will provide a status update once more information is available.

Please submit any questions you may have via the XSEDE User Portal.

https://www.xsede.org/web/xup/help-desk",2013-08-09T15:00:00Z,2013-08-14T04:00:00Z,tacc.teragrid.org
6416,data-supercell.psc.teragrid.org,https://www.xsede.org/news/-/news/item/6416,"Data Supercell Maintenance Wednesday, August 14","The Data Supercell will be unavailable from 8:30AM-5:00PM Eastern Time on Wednesday, August q4.",2013-08-14T12:30:00Z,2013-08-14T21:00:00Z,psc.teragrid.org
6417,gordon.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/6417,"SDSC Gordon: OS upgrade completed","This is a reminder regarding the planned upgrade of the operating system and applications software stack on Gordon. The upgrade is scheduled to start at 9AM (PT) on 08/19/2013 and the process is expected to take 2 days. We have placed a system reservation to prevent jobs from running during the upgrade. 

Please note that this upgrade will not impact user data on the parallel lustre (Data Oasis) and the NFS filesystems. Compilers and MPI distributions will be upgraded as part of this process, so users will need to recompile applications after the upgrade is complete. SDSC staff will recompile/reinstall commercial packages, numerical libraries, and the currently available applications with the new compilers/mpi distributions.

Please email help@xsede.org if you have any questions.",2013-08-19T16:00:00Z,2013-08-22T00:00:00Z,sdsc.teragrid.org
